stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
19303,19303,Fuhrmann Boulevard Tifft Street Nor,42.839895,-78.857746,0,
19307,19307,Galleria Drive Target South,42.911115,-78.771407,0,
19315,19315,Galleria Drive Midway West East,42.915852,-78.763904,0,
19317,19317,Galleria Driveway Millenium Hotel S,42.909641,-78.759329,0,
19340,19340,Garden Avenue 9th Street East,43.113458,-79.052682,0,
19420,19420,BNIA Driveway BNIA Terminal West,42.934147,-78.730124,0,
19433,19433,"Genesee Street 2930 Genesee Street ",42.924238,-78.776395,0,
19450,19450,"Genesee Street 3409 Genesee Street ",42.926303,-78.757953,0,
19460,19460,"Genesee Street 3420 Genesee Street ",42.926459,-78.75763,0,
19463,19463,"Genesee Street 4100 Genesee Street ",42.931306,-78.733582,0,
19473,19473,"Genesee Street 4220 Genesee Street ",42.931966,-78.730171,0,
19490,19490,"Genesee Street 4219 Genesee Street ",42.931458,-78.731444,0,
19491,19491,"Genesee Street 4218 Genesee Street ",42.932649,-78.72675,0,
19493,19493,"Genesee Street 4240 Genesee Street ",42.933424,-78.723189,0,
19494,19494,"Genesee Street 4345 Genesee Street ",42.932671,-78.725497,0,
19600,19600,Genesee Street Adams Street West Op,42.897677,-78.850489,0,
19670,19670,Genesee Street Alpine Place East Fa,42.918623,-78.798362,0,
19680,19680,Genesee Street Andrews Avenue West,42.919298,-78.796036,0,
19683,19683,Genesee Street Andrews Loop Static,42.919277,-78.796931,0,
19687,19687,Genesee Street Andres Place East,42.924491,-78.774222,0,
19690,19690,Genesee Street Louis Street West Fa,42.928064,-78.749628,0,
19700,19700,Genesee Street Smallwood Terrace Ea,42.928392,-78.747116,0,
19710,19710,Genesee Street Bailey Avenue East F,42.912616,-78.813505,0,
19720,19720,Genesee Street Bailey Avenue West F,42.912557,-78.813976,0,
19740,19740,Genesee Street Barthel Street East,42.907117,-78.827464,0,
19750,19750,Genesee Street Barthel Street West,42.907487,-78.826655,0,
19753,19753,Genesee Street Beach Road East Oppo,42.925306,-78.762904,0,
19754,19754,Genesee Street Beach Road West,42.925418,-78.762765,0,
19774,19774,Genesee Street Buell Avenue East,42.930422,-78.736501,0,
19790,19790,"Genesee Street 4455 Genesee Street ",42.933013,-78.723758,0,
19793,19793,"Genesee Street 4515 Genesee Street ",42.933349,-78.722019,0,
19800,19800,Genesee Street Camp Street East,42.895048,-78.856595,0,
19810,19810,Genesee Street Camp Street West Opp,42.895318,-78.85622,0,
19820,19820,Genesee Street Cayuga Road West,42.929016,-78.744711,0,
19830,19830,Genesee Street Colorado Avenue East,42.910458,-78.819144,0,
19840,19840,Genesee Street Colorado Avenue West,42.91056,-78.819042,0,
19850,19850,"Genesee Street Dellwood Place West ",42.924625,-78.772759,0,
19860,19860,Genesee Street Dick Road East,42.928937,-78.744172,0,
19880,19880,Genesee Street Eller Avenue East,42.917758,-78.800862,0,
19894,19894,Genesee Street Ellwood Place West,42.924616,-78.771264,0,
19900,19900,Chippewa Street Ellicott Street Wes,42.889746,-78.870571,0,
19924,19924,Genesee Street Erb Street West Fars,42.918056,-78.800384,0,
19925,19925,Genesee Street East End Avenue West,42.918547,-78.798984,0,
19930,19930,Genesee Street East Grand Boulevard,42.923437,-78.77896,0,
19940,19940,Genesee Street East Grand Boulevard,42.923588,-78.779044,0,
19950,19950,Genesee Street East Parade Avenue E,42.903988,-78.835244,0,
19960,19960,Genesee Street East Parade Avenue W,42.904031,-78.835376,0,
19965,19965,Genesee Street Eureka Place East,42.893876,-78.859368,0,
19970,19970,Genesee Street Fillmore Avenue East,42.902206,-78.839524,0,
19980,19980,Genesee Street Fillmore Avenue West,42.902518,-78.838964,0,
19990,19990,Genesee Street Forman Street East,42.913957,-78.810426,0,
20000,20000,Genesee Street Fox Street East Near,42.899422,-78.846002,0,
20010,20010,Genesee Street Fox Street West,42.899703,-78.845725,0,
20020,20020,Genesee Street Freund Street West,42.917336,-78.802076,0,
20050,20050,Genesee Street George Urban Bouleva,42.921363,-78.787313,0,
20060,20060,Genesee Street George Urban Bouleva,42.921558,-78.786985,0,
20070,20070,Genesee Street Grey Street East,42.89784,-78.849872,0,
20100,20100,Genesee Street Hagen Street West,42.915127,-78.807586,0,
20110,20110,Genesee Street Harlem Road East,42.922166,-78.783987,0,
20120,20120,Genesee Street Harlem Road West,42.922162,-78.784741,0,
20125,20125,Genesee Street Harlem Road Nearside,42.922413,-78.783845,0,
20150,20150,Genesee Street Haven Street West,42.913578,-78.811425,0,
20160,20160,Genesee Street Herman Street East,42.900026,-78.844786,0,
20170,20170,Genesee Street Herman Street West,42.900246,-78.844266,0,
20180,20180,Genesee Street Hickory Street East,42.89275,-78.862226,0,
20190,20190,Genesee Street Hickory Street West,42.893317,-78.861034,0,
20240,20240,Genesee Street Jefferson Avenue Eas,42.895987,-78.854385,0,
20250,20250,Genesee Street Jefferson Avenue Wes,42.896426,-78.853393,0,
20260,20260,Genesee Street Johnson Street East,42.898438,-78.848494,0,
20270,20270,Genesee Street Johnson Street West,42.898703,-78.848059,0,
20290,20290,Genesee Street Kehr Street West,42.905407,-78.831875,0,
20293,20293,Genesee Street Kerns Avenue East,42.915694,-78.80597,0,
20300,20300,Genesee Street Kerns Avenue West,42.915898,-78.805684,0,
20320,20320,Genesee Street Kilhoffer Street Wes,42.911657,-78.816194,0,
20330,20330,Genesee Street Koons Avenue East,42.909517,-78.821423,0,
20340,20340,Genesee Street Latour Street East,42.904715,-78.83346,0,
20360,20360,Genesee Street Louisen Street West,42.906297,-78.829646,0,
20370,20370,Genesee Street Loxley Road East,42.920793,-78.789698,0,
20380,20380,Genesee Street Loxley Road West Opp,42.920927,-78.789534,0,
20430,20430,Genesee Street Meadow Drive East,42.925538,-78.761376,0,
20440,20440,Genesee Street Michigan Avenue East,42.89111,-78.866322,0,
20450,20450,Genesee Street Michigan Avenue West,42.891498,-78.865574,0,
20480,20480,Genesee Street Mills Street East,42.903357,-78.836784,0,
20490,20490,Genesee Street Monroe Street East F,42.897075,-78.851739,0,
20500,20500,Genesee Street Mortimer Street East,42.894268,-78.85854,0,
20510,20510,Genesee Street Mortimer Street West,42.894571,-78.858018,0,
20520,20520,Genesee Street Moselle Street East,42.908267,-78.824575,0,
20530,20530,Genesee Street Moselle Street West,42.908597,-78.823834,0,
20540,20540,Genesee Street Nevada Avenue West,42.909798,-78.820895,0,
20550,20550,Genesee Street Oak Street East,42.889805,-78.869618,0,
20570,20570,Genesee Street Olcott Place East,42.919036,-78.796834,0,
20610,20610,Genesee Street Pine Ridge Road East,42.919657,-78.794314,0,
20620,20620,Genesee Street Pine Ridge Road West,42.919767,-78.794235,0,
20640,20640,Genesee Street Pleasant Street East,42.927753,-78.750317,0,
20690,20690,Genesee Street Rapin Place East,42.911028,-78.817663,0,
20700,20700,"Genesee Street Rawlins Street East ",42.911908,-78.815485,0,
20710,20710,Genesee Street Reed Street East,42.900868,-78.842744,0,
20730,20730,Genesee Street Rich Street West,42.901146,-78.842157,0,
20740,20740,Genesee Street Rogers Avenue West,42.916668,-78.80382,0,
20750,20750,Genesee Street Rohr Street East,42.905623,-78.831161,0,
20770,20770,Genesee Street Roslyn Street West F,42.914268,-78.809724,0,
20780,20780,Genesee Street Rowland Avenue East,42.920268,-78.791805,0,
20790,20790,"Genesee Street Rowland Avenue West ",42.920438,-78.791464,0,
20810,20810,Genesee Street Smallwood Terrace We,42.928596,-78.746796,0,
20840,20840,Genesee Street Sprenger Avenue East,42.9166,-78.803726,0,
20860,20860,Genesee Street Spring Street West,42.893936,-78.859613,0,
20870,20870,Genesee Street Spruce Street East,42.892028,-78.864028,0,
20880,20880,Genesee Street Spruce Street West,42.892327,-78.863454,0,
20910,20910,Genesee Street Theodore Street East,42.914748,-78.808425,0,
20913,20913,Genesee Street Thruway Authority Ea,42.929286,-78.742483,0,
20955,20955,Genesee Street Union Road East Fars,42.92716,-78.753297,0,
20960,20960,Genesee Street Union Road East,42.926986,-78.754473,0,
20965,20965,Genesee Street Union Road West,42.927298,-78.753705,0,
20970,20970,Genesee Street Union Road West Fars,42.926877,-78.755535,0,
20980,20980,Genesee Street Vegola Avenue West F,42.925837,-78.760696,0,
21000,21000,Genesee Street Wheaton Drive East,42.924502,-78.770477,0,
21030,21030,Genesee Street Zelmer Street East,42.915164,-78.807304,0,
21390,21390,Glenhaven Drive Sundridge Drive Wes,43.045098,-78.811143,0,
21400,21400,Glenhaven Drive Sweet Home Road Eas,43.04498,-78.799847,0,
21410,21410,Glenhaven Drive Sweet Home Road Wes,43.04502,-78.80013,0,
21415,21415,Glenhaven Drive Vine Lane East,43.045011,-78.806427,0,
21420,21420,Glenhaven Drive Vine Lane West,43.045136,-78.805716,0,
21430,21430,Goodell Street Ellicott St. West,42.894974,-78.868763,0,
21440,21440,Goodell Street Main Street West,42.895269,-78.871077,0,
21450,21450,Goodell Street Michigan Avenue West,42.894284,-78.864744,0,
21460,21460,Goodell Street Oak Street West,42.894681,-78.867531,0,
21480,21480,Goundry Street Main Street East Nea,43.024444,-78.876906,0,
21490,21490,Goundry Street Main Street West Nea,43.024687,-78.87639,0,
21500,21500,Goundry Street Manhattan Street Wes,43.024568,-78.87786,0,
21590,21590,Grant Street 1014 Grant Street Nort,42.939888,-78.890743,0,
21600,21600,Grant Street 1016 Grant Street Sout,42.939563,-78.890861,0,
21610,21610,Grant Street Amherst Street North,42.938157,-78.889685,0,
21620,21620,Grant Street Amherst Street South F,42.937949,-78.889814,0,
21630,21630,Grant Street Arkansas Street South,42.914242,-78.890419,0,
21640,21640,Grant Street Auburn Avenue North,42.918368,-78.89057,0,
21650,21650,Grant Street Auburn Avenue South,42.918627,-78.890766,0,
21660,21660,Grant Street Bird Avenue North,42.925807,-78.889624,0,
21670,21670,Grant Street Bird Avenue South,42.925996,-78.889696,0,
21680,21680,Grant Street Bradley Street North,42.929928,-78.889073,0,
21690,21690,Grant Street Bradley Street South,42.93017,-78.889141,0,
21700,21700,Grant Street Breckenridge Street No,42.916649,-78.890496,0,
21710,21710,Grant Street Breckenridge Street So,42.916967,-78.890676,0,
21720,21720,"Grant Street Buffalo State College ",42.934291,-78.888676,0,
21730,21730,Grant Street West Delavan Avenue No,42.921738,-78.890144,0,
21740,21740,Grant Street West Delavan Avenue So,42.922317,-78.890244,0,
21750,21750,"Grant Street Buffalo State College ",42.933781,-78.888446,0,
21760,21760,Grant Street Forest Avenue North,42.927592,-78.889329,0,
21770,21770,Grant Street Forest Avenue South,42.927856,-78.88941,0,
21780,21780,Grant Street Lafayette Avenue North,42.92005,-78.890337,0,
21790,21790,Grant Street Lafayette Avenue South,42.920427,-78.890614,0,
21800,21800,Grant Street Lawrence Place North,42.913467,-78.890635,0,
21810,21810,Grant Street Letchworth Street Nort,42.932226,-78.888725,0,
21820,21820,Grant Street Letchworth Street Sout,42.932483,-78.888921,0,
21830,21830,Military Road Street Grote Street N,42.94229,-78.891698,0,
21840,21840,Grant Street Potomac Avenue North,42.923737,-78.889874,0,
21850,21850,Grant Street Potomac Avenue South,42.924301,-78.889921,0,
21860,21860,Grant Street West Ferry Street Nort,42.915111,-78.890313,0,
21870,21870,Grant Street West Ferry Street Sout,42.915378,-78.890524,0,
21872,21872,Great Arrow Avenue Tapestry High Sc,42.94203,-78.869206,0,
21880,21880,Grider Street East Delavan Avenue N,42.921916,-78.829035,0,
21890,21890,Grider Street East Delavan Avenue S,42.922326,-78.829326,0,
21900,21900,Grider Street ECMC Main Entrance So,42.925195,-78.830366,0,
21901,21901,Grider Street ECMC Ambulatory Cente,42.926735,-78.830436,0,
21902,21902,Grider Street ECMC Terrace View Car,42.927712,-78.830365,0,
21910,21910,Grider Street East Ferry Street Sou,42.914661,-78.829186,0,
21920,21920,Grider Street Ferry Street North Fa,42.914828,-78.829014,0,
21930,21930,Grider Street Kensington Avenue Nor,42.931498,-78.829095,0,
21940,21940,Grider Street Kensington Avenue Sou,42.931467,-78.829344,0,
21950,21950,Grider Street Litchfield Avenue Nor,42.92501,-78.8291,0,
21960,21960,Grider Street Fernhill Avenue North,42.927914,-78.829071,0,
21970,21970,Grider Street Mapleridge Avenue Sou,42.928881,-78.829284,0,
21980,21980,Grider Street Northland Avenue Nort,42.918747,-78.829014,0,
21990,21990,Grider Street Northland Avenue Sout,42.919039,-78.82923,0,
22010,22010,Grider Street Scajaquada Street Nor,42.916346,-78.829014,0,
22020,22020,Grider Street Scajaquada Street Sou,42.916547,-78.829333,0,
22030,22030,Grider Street Sussex Street North,42.92717,-78.829099,0,
22070,22070,Millersport Hwy Arcade Avenue South,42.974456,-78.803666,0,
22080,22080,Grover Cleveland Highway Bailey Ave,42.963487,-78.813523,0,
22090,22090,Millersport Hwy Cedar Road South Ne,42.976256,-78.802013,0,
22110,22110,Grover Cleveland Highway Eggert Roa,42.971388,-78.806283,0,
22130,22130,Millersport Hwy Hartford Road North,42.980478,-78.797934,0,
22140,22140,Grover Cleveland Highway Longmeadow,42.971486,-78.806394,0,
22150,22150,Grover Cleveland Highway Maynard Dr,42.965908,-78.811214,0,
22160,22160,Grover Cleveland Highway Maynard Dr,42.966517,-78.810814,0,
22175,22175,Grover Cleveland Highway Rosedale B,42.968222,-78.80909,0,
22180,22180,Grover Cleveland Highway Rosedale B,42.968638,-78.808935,0,
22190,22190,Millersport Hwy Sheridan Drive Nort,42.979248,-78.799099,0,
22200,22200,Millersport Hwy Westfield Road Nort,42.974606,-78.803346,0,
22205,22205,Grand Island Blvd 1849 Grand Island,43.012091,-78.95351,0,
22206,22206,Grand Island Boulevard 1849 Grand I,43.012233,-78.953916,0,
22207,22207,Grand Island Boulevard 2024 Grand I,43.016861,-78.958306,0,
22208,22208,Grand Island Blvd 2570 Grand Island,43.031451,-78.971907,0,
22209,22209,Grand Island Blvd 2570 Grand Island,43.03186,-78.97255,0,
22210,22210,Grand Island Boulevard 2850 Grand I,43.039476,-78.979594,0,
22212,22212,Grand Island Boulevard 2850 Grand I,43.039696,-78.979904,0,
22220,22220,Grand Island Blvd Baseline Road Nor,43.024712,-78.965466,0,
22221,22221,Grand Island Blvd 2914 Grand Island,43.041747,-78.981605,0,
22223,22223,Grand Island Blvd 2914 Grand Island,43.041659,-78.981767,0,
22225,22225,Grand Island Blvd Baseline Rd South,43.025038,-78.966104,0,
22227,22227,Grand Island Blvd 3026 Grand Island,43.043981,-78.983729,0,
22229,22229,Grand Island Blvd 3026 Grand Island,43.043947,-78.984007,0,
22230,22230,"Grand Island Boulevard Bedell Road ",43.035736,-78.976034,0,
22240,22240,"Grand Island Boulevard Bedell Road ",43.035926,-78.976346,0,
22246,22246,"Grand Island Blvd Blue Pointe Lane ",43.016746,-78.957944,0,
22250,22250,Grand Island Boulevard Grand Island,43.027617,-78.968275,0,
22260,22260,Grand Island Boulevard Grand Island,43.027758,-78.968624,0,
22270,22270,Grand Island Boulevard Long Road No,43.048108,-78.987663,0,
22280,22280,Grand Island Boulevard Long Road So,43.048278,-78.987906,0,
22290,22290,"Grand Island Boulevard Staley Road ",43.008029,-78.949624,0,
22300,22300,"Grand Island Boulevard Staley Road ",43.008032,-78.950032,0,
22305,22305,"Grand Island Blvd Tops Plaza North ",43.020214,-78.961263,0,
22308,22308,Grand Island Blvd Two Mile Creek Ro,42.980499,-78.907846,0,
22310,22310,Grand Island Boulevard Webb Road No,43.014376,-78.955764,0,
22320,22320,Grand Island Boulevard Webb Road So,43.014258,-78.955764,0,
22330,22330,Grand Island Boulevard Whitehaven R,43.022098,-78.963064,0,
22340,22340,Grand Island Boulevard Whitehaven R,43.021448,-78.962573,0,
22453,22453,Seneca Street Hamburg Street West,42.877216,-78.856037,0,
22455,22455,Hamburg Street Seneca Street South,42.877363,-78.856422,0,
22470,22470,Hamburg Street Swan Street North Fa,42.878546,-78.855786,0,
22488,22488,Hamburg Tpk 3676 Hamburg Tpk North,42.783506,-78.84917,0,
22500,22500,Hamburg Tpk 7th Street South,42.794486,-78.846993,0,
22520,22520,Hamburg Turnpike Bayview Road South,42.780188,-78.853666,0,
22530,22530,Hamburg Tpk Dona Street North Farsi,42.81577,-78.845876,0,
22540,22540,Hamburg Tpk Dona Street South Oppos,42.815835,-78.846156,0,
22560,22560,Hamburg Tpk Gate 5 South Opposite,42.801326,-78.846624,0,
22570,22570,Hamburg Tpk Gate 6 North,42.801227,-78.846323,0,
22610,22610,Hamburg Tpk Hawley Road North Farsi,42.794465,-78.846712,0,
22620,22620,Hamburg Turnpike Hoover Road South,42.783876,-78.849286,0,
22640,22640,Hamburg Tpk Lake Avenue North Farsi,42.798137,-78.846646,0,
22650,22650,Hamburg Tpk Lake Avenue South Oppos,42.798027,-78.846974,0,
22660,22660,Hamburg Tpk Lincoln Avenue North Fa,42.810026,-78.845486,0,
22680,22680,Hamburg Tpk Madison Avenue North,42.812106,-78.845246,0,
22690,22690,Hamburg Tpk Madison Avenue South Op,42.812398,-78.845455,0,
22710,22710,Hamburg Tpk Odell Street North,42.82071,-78.84833,0,
22720,22720,Hamburg Turnpike Odell Street South,42.820905,-78.848738,0,
22790,22790,Hampshire Street 15th Street East,42.912937,-78.891684,0,
22810,22810,Hampshire Street Normal Avenue East,42.911955,-78.893915,0,
22820,22820,Hampshire Street Normal Avenue West,42.912168,-78.893794,0,
22830,22830,Hampshire Street Sherwood Street We,42.912808,-78.892416,0,
22847,22847,Harlem Road 909 Harlem Road North N,42.867351,-78.786973,0,
22853,22853,Harlem Road Oakwood Apartments Sout,42.868301,-78.787253,0,
22883,22883,Harlem Road BICS South Farside,42.902256,-78.784615,0,
22913,22913,Harlem Road Chopin Place South Fars,42.909967,-78.784464,0,
22963,22963,Harlem Road Freda Avenue North,42.909638,-78.784205,0,
22973,22973,Harlem Road Genesee Street South Fa,42.921581,-78.784387,0,
22980,22980,"Harlem Road George Urban Boulevard ",42.918803,-78.784165,0,
22990,22990,"Harlem Road George Urban Boulevard ",42.919203,-78.784428,0,
23163,23163,Harlem Road Oakwood Apartments Nort,42.865637,-78.787114,0,
23210,23210,Harlem Road St Joseph Hospital Nort,42.914219,-78.784175,0,
23220,23220,Harlem Road St Joseph Hospital Sout,42.913339,-78.784481,0,
23225,23225,Harlem Road Tops Driveway South,42.867084,-78.787251,0,
23340,23340,Hertel Avenue Grove Street East Far,42.947697,-78.883133,0,
